gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name	gene_type	tag	TargetScan_nseed	miRDB_score	miRDB_miRNA	microT_miRNA	microT_score	isTarget
ENSMUSG00000000134.18	585.8836752811187	-0.02054982883485157	0.08083296447084949	-0.2542258467121094	0.7993210836236587	0.9575042641218393	Tfe3	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000142.16	182.71606333120334	-0.12697272731458184	0.26858191323313413	-0.4727523375871075	0.636389881990062	0.9066676072309171	Axin2	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000148.18	182.576029919943	0.09737546472335629	0.13618571637709675	0.7150196607530022	0.4745968946845907	0.8440112926472807	Brat1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000149.11	2401.2529088159013	0.04793403322108387	0.17222080833185915	0.27832892950262933	0.7807598705923864	0.9520394661966127	Gna12	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000154.17	1649.5459384352635	-0.04594330592672832	0.08712771466789217	-0.5273098933198475	0.5979784050980933	0.8960823451766032	Slc22a18	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000159.17	571.9821591095714	-0.11886983289998705	0.13168706150913384	-0.9026690362571589	0.3667015746261764	0.7752130286613089	Igsf5	protein_coding	overlapping_locus	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000168.11	1222.390481522278	-0.4699376039072175	0.2040490178548096	-2.303062317318283	0.021275337108005964	0.22024809210674354	Dlat	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000171.6	4463.587641940505	-0.23218572189050726	0.102155705363841	-2.272861031731387	0.023034555748954494	0.23059868447579718	Sdhd	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000184.13	152.0011110254067	0.21308201263916718	0.17535178318668718	1.215168781102789	0.22430172469366047	0.6588966758684254	Ccnd2	protein_coding	NA	1	61.1958960913	mmu-miR-29a-3p, mmu-miR-29b-3p, mmu-miR-29c-3p	NA	NA	TRUE
ENSMUSG00000000194.14	390.1498748617595	0.00341981593103594	0.11109716556515006	0.030782206851447322	0.9754432305713332	0.9953935543542431	Gpr107	protein_coding	ncRNA_host	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000204.17	15.134625753899789	-1.3598161503325918	0.7897387209170439	-1.7218557407867434	0.0850956542056226	0.4446776729330144	Slfn4	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000247.12	61.696013968634254	0.3897792852889357	0.29427020281211497	1.3245625332232538	0.18531628956051122	0.6148654241146908	Lhx2	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000253.14	17.726789240301787	0.18210912478708355	0.4213471037240061	0.4322068982497861	0.6655910461512344	0.9162635415338655	Gmpr	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000266.12	133.22918888746764	0.07984465032040054	0.1642754491079318	0.48604128464711266	0.6269378951162712	0.9052547385488167	Mid2	protein_coding	ncRNA_host	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000275.17	2212.9448022014203	-0.016348168480607144	0.13293590669756397	-0.12297782357478532	0.9021246588753582	0.9822946255203739	Trim25	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000276.12	48.92549732683566	0.03861732455942841	0.2546996874874024	0.15161904963600886	0.8794874076792678	0.9774315717553521	Dgke	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000278.11	1049.8220160953294	0.30344379599039345	0.11745316314059673	2.583530216441745	0.009779490021809322	0.13826064007522826	Scpep1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000282.13	267.96312889716864	0.1859946562604294	0.24983953468528286	0.7444564628041059	0.45660037098816847	0.8331478260853681	Mnt	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000290.14	228.94623442403827	-0.4135114681189338	0.2847660472243814	-1.4521094496673173	0.14647117484484526	0.5612811565493019	Itgb2	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000295.14	26.70504002374415	0.40899310544953427	0.3294383835857931	1.2414858918314944	0.21442630676477806	0.6495426973182679	Hddc2	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000296.9	162.51800430040208	0.29148699648429743	0.140147780382827	2.0798545341786574	0.03753887732679038	0.29771837415588537	Tpd52l1	protein_coding	overlapping_locus	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000301.17	5198.428586668109	-0.032736699007884805	0.08234420696273738	-0.39755922384071174	0.6909551228072912	0.9243999851630998	Pemt	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000303.13	480.60267450171506	0.7721293337841443	0.43201674297785575	1.7872671518745327	0.0738943204284483	0.41832704146928984	Cdh1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000305.13	14.89913018964336	0.11497360994267952	0.40837380071740426	0.2815401226540523	0.7782961586107622	0.9520394661966127	Cdh4	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000317.12	46.714282509310806	-0.08561460992280988	0.292606952871128	-0.29259253439721533	0.7698336208535399	0.9499527206938434	Bcl6b	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000318.17	9.522601227992954	0.5326769706025293	0.6519464746223304	0.8170562942473255	0.4138962580738202	0.8097549067826619	Clec10a	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000320.11	23.923876251014192	0.2794991339023169	0.35209974760791857	0.7938066863187694	0.42730797954585736	0.8167687934107889	Alox12	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000326.14	13313.73429708739	-0.3127271532395292	0.10192891145565373	-3.068090777910324	0.002154311642885791	0.04802392920070853	Comt	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000339.15	170.22997196400095	-0.21907173861593798	0.14738870368043314	-1.4863536563217719	0.1371856011711927	0.5439302632777056	Rtca	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000340.11	2009.0894394158615	0.32366405519225244	0.12952690166676117	2.4988172420348276	0.012460855477946096	0.15973507514646662	Dbt	protein_coding	NA	1	81.5736	mmu-miR-29a-3p, mmu-miR-29b-3p, mmu-miR-29c-3p	mmu-miR-29c-3p,mmu-miR-29a-3p,mmu-miR-29b-3p	0.868315535643269	TRUE
ENSMUSG00000000346.10	3112.6334343795343	0.0847261150897508	0.0831082846828482	1.019466535894423	0.3079815323489538	0.7327172417514782	Dazap2	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000355.14	433.0008566155257	-0.01578939383685883	0.10599145302073772	-0.1489685572455504	0.8815784437651991	0.9774790209029048	Mcts1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000374.9	521.6358137021929	-0.0016985633009707218	0.09774522887918578	-0.01737745484304063	0.9861354948693548	0.9970623684916197	Trappc10	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000378.16	352.5338298999387	0.11741312087765886	0.1131274562264734	1.037883505862678	0.29932429342727557	0.7256583878183265	Ccm2	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000384.16	523.6442221294477	0.05551989010106214	0.10960887993645267	0.5065273008286427	0.6124865292448431	0.9013736288464592	Tbrg4	protein_coding	ncRNA_host	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000385.9	84.9933110093035	-0.5915076211710772	0.37970352874435165	-1.5578143904196633	0.11927725371295178	0.5132001486106694	Tmprss2	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000386.19	33.15864910737233	-0.9017629936738502	0.5157944095098588	-1.7482992778668611	0.08041221822918802	0.43483694582582283	Mx1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000399.11	2076.9506587881215	-0.05713879163653705	0.07781881411852938	-0.7342542068233827	0.46279382169454775	0.8368097315496477	Ndufa9	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000409.15	19.08291348112155	0.21872360087385195	0.40709806907738816	0.5372749651442665	0.5910776956265734	0.8941743286546138	Lck	protein_coding	ncRNA_host	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000420.16	947.7644015533742	-0.07397480767226207	0.09390405191746236	-0.7877701351724712	0.4308311728597806	0.817476165882403	Galnt1	protein_coding	overlapping_locus	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000439.10	356.0209833983538	-0.019195399779459364	0.191339384125906	-0.1003212164978451	0.9200893141318189	0.9860873464705135	Mkrn2	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000440.13	224.89929380049026	-0.6857738029117459	0.16898016555765524	-4.058309450985614	4.942924146001563e-5	0.002734617751219083	Pparg	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000441.18	1927.0457814701667	0.12070182173171828	0.09636132524743118	1.2525961159395322	0.2103527291063894	0.6459483243233284	Raf1	protein_coding	overlapping_locus	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000486.14	27.81094980829977	-0.15155093039820286	0.3734030856410478	-0.4058641618829275	0.6848424117810306	0.9221403628247474	Septin1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000489.8	29.802725963816677	-0.285119127854472	0.35707375468088076	-0.7984880549658009	0.4245873222384628	0.8150445514092236	Pdgfb	protein_coding	ncRNA_host	1	68.0615	mmu-miR-29a-3p, mmu-miR-29b-3p, mmu-miR-29c-3p	mmu-miR-29c-3p,mmu-miR-29a-3p,mmu-miR-29b-3p	0.952015263993448	TRUE
ENSMUSG00000000530.17	68.88870271590605	-0.10960162280794536	0.26604269730893265	-0.4119700481034981	0.6803613769249147	0.9207117908797723	Acvrl1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000531.6	28.35854128724077	0.08676506404809352	0.3260985441376172	0.2660700748528264	0.790185241344003	0.9545296821988947	Tamalin	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000532.12	293.1988230743695	-0.1547999060677051	0.17405407434292647	-0.8893782386427437	0.37379983619036605	0.7809193140442409	Acvr1b	protein_coding	ncRNA_host	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000538.19	613.0056008853053	0.016901012224615018	0.1289991041536635	0.13101650849049745	0.8957622480870817	0.9799434652633805	Tom1l2	protein_coding	ncRNA_host	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000552.11	519.6091789476634	-0.1428881073828304	0.11603855679748673	-1.231384733888083	0.21817900390573972	0.6533510399765181	Zfp385a	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000555.9	543.3335299346543	0.5180781071324294	0.13522660910781806	3.8311846355576256	1.2752775806207427e-4	0.005828317103405502	Itga5	protein_coding	ncRNA_host	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000561.15	525.1137244794602	-0.06671092841945483	0.15500239544419747	-0.43038643517913555	0.6669145610910655	0.916431143170491	Wdr77	protein_coding	overlapping_locus	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000563.18	6053.379791162179	-0.13795674625329354	0.08728202274336641	-1.5805860349836873	0.11397272096030092	0.5022788657760981	Atp5pb	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000567.6	111.77532757054564	0.8847346853230074	0.2896945794671443	3.0540256809442634	0.002257927513726454	0.04992650400497087	Sox9	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000568.16	837.0776223328422	-0.07857947307731114	0.10569343072021557	-0.7434660086426881	0.4571995935326619	0.8334748660547876	Hnrnpd	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000579.15	25.397614318596524	0.026088582250108537	0.3676814029979646	0.07095431544100411	0.9434341147964319	0.9898288290141772	Dynlt1c	protein_coding	NA	1	59.0828	mmu-miR-29a-3p, mmu-miR-29b-3p, mmu-miR-29c-3p	mmu-miR-29c-3p,mmu-miR-29a-3p,mmu-miR-29b-3p	0.875110404627373	TRUE
ENSMUSG00000000581.9	1034.737469379916	0.11600034403134514	0.13406567901759242	0.8652501138350501	0.3869015250559651	0.7925362524193917	C1d	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000594.8	3144.4990654131047	0.3036432229963456	0.1657818131456106	1.8315834362943517	0.06701350643034122	0.39936309000026726	Gm2a	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000600.16	325.8801860405112	0.040750085698047916	0.13005743123009225	0.31332377790819615	0.7540346868137141	0.9443867798850349	Krit1	protein_coding	overlapping_locus	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000605.10	1327.2471520566216	0.0743660061809797	0.08557381037182224	0.8690276365847903	0.3848320147275144	0.7910242902002833	Clcn4	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000628.11	47.15088078219893	-0.3870841367751661	0.4179206237555331	-0.9262144885235309	0.3543345245092079	0.7666563608811844	Hk2	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000631.21	1684.8107136822678	-0.019862150917514976	0.14121432349293414	-0.14065252324427846	0.8881444530859619	0.9781681060529649	Myo18a	protein_coding	NA	1	NA	NA	NA	NA	TRUE
ENSMUSG00000000673.10	9799.7079373613	-0.08768647004226071	0.07479610684215839	-1.1723400287036965	0.24106056668942466	0.672689804478496	Haao	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000682.8	130.44468912445774	-0.19558704087589426	0.3292058555575477	-0.5941177460062042	0.552433362406394	0.8822019279284063	Cd52	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000686.12	544.2085927585514	-0.03054328797234002	0.12792629914285583	-0.23875691063517912	0.8112940843077043	0.9598492989870622	Abhd15	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000693.11	35.9526807624629	0.34262312795286176	0.3746753498135196	0.9144533477406224	0.36047868089101587	0.7694807610057592	Loxl3	protein_coding	ncRNA_host	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000708.15	2021.0737896224111	0.258621671244019	0.10577781134948135	2.4449519983879595	0.014487142206876587	0.17512202715228326	Kat2b	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000711.4	2750.463134921535	-0.05589336034703721	0.10122546328880333	-0.5521669995974189	0.5808339417297284	0.8919087328617528	Rab5b	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000732.10	24.050411874336724	0.30527542785843287	0.42048718049368516	0.7260041257381864	0.46783624132495316	0.8404078135540273	Icosl	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000738.19	804.245848092086	-0.1218140715775545	0.1535428694962794	-0.7933554451416988	0.4275707616395169	0.8169181859813474	Spg7	protein_coding	overlapping_locus	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000739.15	85.12706417060195	-0.9103101997008328	0.4497079277142595	-2.0242253774081473	0.042946967595046605	0.3228109527977513	Sult5a1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000740.13	3918.921989946406	-0.08268769200796305	0.07711526473653414	-1.072261014605438	0.28360281207057997	0.7098168578331254	Rpl13	protein_coding	ncRNA_host	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000743.10	1131.6573338212047	-0.1777048147905744	0.09799107480256335	-1.8134795964695942	0.06975788276250505	0.40828549484644394	Chmp1a	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000751.14	595.2082121037996	0.15965433393647185	0.13905039926957863	1.1481760194513944	0.25089590680504037	0.681337950415516	Rpa1	protein_coding	ncRNA_host	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000753.16	13142.888237484362	0.10146452148823644	0.09575056044140576	1.0596754840962765	0.28929225974708667	0.7149898226521865	Serpinf1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000759.15	389.4577525723814	0.070431440690796	0.10047926490730331	0.7009549756934648	0.48333111399745904	0.8498095307225011	Tubgcp3	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000776.14	129.63223184220922	-0.34170383009497596	0.25148373911737687	-1.3587511912071977	0.17422544458745357	0.6025792711433948	Polr3d	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000782.17	102.19125551179475	0.318969494278438	0.2156149231285719	1.479347948881235	0.1390473439242968	0.5459636370798848	Tcf7	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000787.13	4617.598260576752	0.24695543472393175	0.11527449540969012	2.142325011670989	0.03216733751055322	0.27455756844579	Ddx3x	protein_coding	NA	1	91.8661	mmu-miR-29a-3p, mmu-miR-29b-3p, mmu-miR-29c-3p	mmu-miR-29b-3p,mmu-miR-29c-3p,mmu-miR-29a-3p	0.999982696963749	TRUE
ENSMUSG00000000791.10	23.054358640853643	0.12924971186175796	0.36126525260663905	0.3577695638569772	0.7205157694695254	0.9336715578368245	Il12rb1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000804.15	703.8877578814723	0.14715742154463274	0.13585288266970244	1.0832116231380595	0.27871450179765284	0.7059138645879339	Usp32	protein_coding	overlapping_locus	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000811.15	199.0936250240876	-0.026206351058895065	0.14936121628987112	-0.17545619746451033	0.8607211861771878	0.9737014069832599	Txnrd3	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000823.17	806.8800127540694	0.23307206852234114	0.16453662173134762	1.4165361247230233	0.15661859517147728	0.5757149138578771	Zfp512b	protein_coding	overlapping_locus	NA	82.9637	mmu-miR-29a-3p, mmu-miR-29b-3p, mmu-miR-29c-3p	NA	NA	TRUE
ENSMUSG00000000826.17	1343.7834509239672	-0.0017681996825963545	0.10334489796183753	-0.017109694987064602	0.9863491045639952	0.9971488136322403	Dnajc5	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000827.19	558.5373758581914	-0.1310206289959911	0.1313491542348137	-0.9974988400897101	0.3185224365332726	0.742259395502587	Tpd52l2	protein_coding	ncRNA_host	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000838.18	447.0728022434043	0.012983207044357096	0.11621070198525121	0.11172126854551528	0.9110444150428827	0.9843224012964765	Fmr1	protein_coding	NA	NA	NA	NA	mmu-miR-29b-3p,mmu-miR-29c-3p,mmu-miR-29a-3p	0.784052875137598	TRUE
ENSMUSG00000000876.12	2319.4750197147555	0.4357139224112358	0.13385356029961562	3.255153777276756	0.0011333098355996041	0.03024741973333709	Pxmp4	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000881.13	396.372558406511	0.03282051001417244	0.14955199118768736	0.2194588634596164	0.8262926209760275	0.9640804655506032	Dlg3	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000884.18	25.401925156357738	0.07607454533332872	0.3525969196987577	0.21575499127537257	0.8291787337161707	0.9647277476570005	Gnb1l	protein_coding	overlapping_locus	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000902.14	338.6308992824635	0.009747819253857561	0.12219274921813104	0.07977412175624553	0.9364169065594967	0.9880303746062651	Smarcb1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000915.16	312.16164091811225	-0.7284100355134991	0.27924077476823617	-2.608537510748793	0.00909300451623906	0.1327520370880414	Hip1r	protein_coding	ncRNA_host	1	NA	NA	NA	NA	TRUE
ENSMUSG00000000916.16	158.38414511341017	0.08657831349518975	0.14858400322701937	0.5826893313872288	0.5601024564533681	0.8862605713338287	Nsun5	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000934.10	381.4268515228179	0.014875221701451313	0.12345429544998146	0.12049173054070146	0.904093629993503	0.9824882379078641	Top1mt	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000948.17	17.1640231164067	-0.018696515786454964	0.4516764095700247	-0.04139360699455877	0.9669821093101706	0.9939543140360395	Gm38393	protein_coding	readthrough_gene	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000957.12	700.7987269698385	-0.0891861348172897	0.09732119846474252	-0.9164101575423982	0.3594518097316731	0.7692617820006566	Mmp14	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000958.11	94.50614146380379	-0.5407849540951679	0.3414800960043509	-1.5836500001694904	0.113273388890864	0.500932316891151	Slc7a7	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000959.8	919.637513699041	0.10439501621094234	0.12907146284551285	0.8088156274783526	0.4186212058524498	0.8115277029328594	Oxa1l	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000000976.14	263.57381956191455	0.10162279315481322	0.13214876627610836	0.7690029655099849	0.44189155007139136	0.8233988449416333	Heatr6	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000001016.13	340.2616327182751	0.0013866835687635797	0.10164161374771223	0.013642872418431979	0.9891149004036219	0.9974005513996069	Ilf2	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000001017.16	1206.076014226923	0.10347880198690279	0.08330884751247243	1.2421105930124727	0.2141957607105969	0.6495426973182679	Chtop	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000001018.16	372.82170723649403	-0.2504611090547476	0.12685130414261978	-1.9744464650765632	0.048330999057329384	0.34223587106714165	Snapin	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000001020.9	17.537973602997347	-0.5132913488815384	0.6585220366743054	-0.7794596388509382	0.43570900420220043	0.8205500486053054	S100a4	protein_coding	overlapping_locus	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000001025.9	21.536397191186314	-0.7601427530318028	0.4314340667188619	-1.761897846437656	0.07808655855392403	0.4284427330478035	S100a6	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000001029.16	51.663390980334086	0.031536454457265654	0.26258710774308985	0.12009902058146857	0.9044047082392301	0.9827202876979231	Icam2	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000001034.18	81.71752698976252	0.321347071123098	0.23723555685198655	1.3545485145112097	0.17556144647124933	0.6050560317855289	Mapk7	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000001036.18	212.86654401367718	0.2566280171244011	0.19285587981320057	1.330672507226484	0.18329679308276256	0.6122587820767417	Epn2	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000001052.16	467.8877262707734	-0.15338064098358353	0.15167472625088038	-1.0112471917693224	0.3118981340693413	0.7357306217384754	Sec24b	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000001053.16	70.12099359344157	0.10936394058479962	0.21014254392118525	0.5204274134314134	0.6027657074441127	0.897743149016218	N4bp3	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000001054.10	205.9423161084619	0.10449954403620235	0.15790531711762992	0.6617861003271758	0.5081083153757248	0.8620933858466946	Rmnd5b	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000001056.4	267.07200848967506	-0.18961590258126035	0.13777943944577298	-1.3762278562316919	0.1687511004044419	0.5934080769497424	Nhp2	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000001062.19	322.73003248665873	-0.36220586918443487	0.17656161233712322	-2.0514417850514763	0.040223943372859984	0.3102377235620272	Vps9d1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000001065.16	335.91380991259524	-0.13155459997970123	0.18317526690648744	-0.7181897545527312	0.4726402943042905	0.8428589102565077	Zfp276	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000001076.8	41.302956777367804	1.001475689586396	0.5339966720326624	1.8754343276602665	0.06073299629109298	0.38365180743032695	C1ql4	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
