UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
85	5
0	0
0	0
0	0
0	2
0	2
0	5
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	16
0	15
0	11
0	3
0	15
0	0
0	0
0	0
0	1
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	1025
0	1030
3	429
8	0
0	6
0	35
0	243
0	225
1	46
0	36
0	18
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
2734	366
0	254
1	82
0	0
7250	511
8	436
13	0
499	7
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	7
0	1
0	1
1	6
0	0
0	116
0	2486
0	0
0	0
0	0
2	928
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
7	212
0	86
1	181
0	43
1	0
2	0
0	0
0	0
0	0
0	0
0	0
0	676
127	6408
4	4105
4	1078
1	4518
3	2536
233	285
0	283
0	0
0	0
0	79
0	78
0	77
2	79
0	77
1	100
0	102
0	98
0	54
0	99
0	92
0	61
0	1
0	4
4	5
0	2
0	5
0	0
0	0
0	0
1	46
0	10
364	97
0	47
0	72
1	3
0	0
270	488
25	486
20	396
3	266
0	395
0	261
2	78
3	1
0	4
0	1
0	0
0	0
0	0
2	679
1	97
104	679
0	29
3	35
45	44
0	14
0	0
0	0
0	0
0	0
0	1
28	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
7	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	251
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
164	6
0	0
0	4
0	3
1	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
26	120
0	120
1	24
0	21
0	0
0	0
0	0
0	0
0	0
1	3
0	3
0	0
0	0
0	0
0	0
0	0
2	0
273	7
0	4
0	0
0	0
23	61
3	59
0	0
10281	23813
647	23226
888	11576
70	8
0	0
0	0
3	10
0	25
0	21
0	30
0	30
0	25
0	14
0	16
0	12
0	14
0	29
0	20
0	25
0	9
0	14
0	11
0	29
0	13
0	10
0	15
0	16
0	14
0	17
0	25
0	29
0	15
0	24
0	11
0	17
0	12
0	30
0	17
0	17
0	11
0	14
0	17
0	19
0	31
0	15
0	15
0	19
0	29
0	13
0	13
0	28
0	30
0	29
0	31
0	30
0	27
0	32
0	17
0	34
0	31
0	30
0	11
0	16
0	30
2	0
0	7
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	7
0	3
0	4
0	4
0	1
0	0
0	0
0	24
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
179	166
0	160
0	53
0	0
0	0
0	0
0	0
2	0
0	0
1	219
176	297
0	45
0	273
0	134
0	99
0	122
176	65
1	65
0	0
0	0
0	154
0	502
0	503
0	497
0	304
20	498
0	21
1	218
4	60
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	73464
0	18226
8	19366
0	235898
0	195573
0	228334
9	219209
1	1227
0	136
0	46
130	1189
5	24
0	140
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
648	7
0	0
0	0
0	0
0	24
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	75
0	0
0	0
0	0
0	0
0	0
2	21
0	0
0	987
0	987
0	465
1	7
1	1
2	106
2	92
1	83
1	5
0	0
1	61
4	24
0	8
0	1
0	0
1	0
10	4135
21	2430
4	14
0	4247
0	4247
17	3708
0	0
0	0
0	0
0	1
0	0
0	0
0	1
2	1
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	618
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
14	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	1
0	22
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
64	7
0	7
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	3
1	11
0	242
0	233
0	4
1	13
0	239
16	179
0	10
0	162
46	9
0	9
0	0
0	0
0	0
0	163
6	190
0	21
0	10
0	17
0	22
0	1
40	10
0	3
0	26
0	6
0	4
0	6
0	0
0	0
0	0
0	0
0	1178
0	21
0	1
0	1
0	10
0	1325
0	1412
0	1332
0	0
0	0
6	2
1	19
2	30
0	1481
0	1
0	2
162	457
0	1171
0	21
1	108
0	66
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	0
0	0
0	0
3	0
0	0
25	198
11	185
0	0
362	179
1	0
0	55
1	83
0	99
0	10
1	126
0	1
0	0
16	22
0	4
3	2
0	0
5	16
1	0
2	0
0	0
0	2
1	2
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
3	0
2	1342
15	1371
8	119
0	72
0	76
0	28
0	12
0	11
0	0
14	65
396	70
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1719	1108
40	1095
0	0
3	3
25	3
218	1225
4	646
8	1188
0	16
0	78
1	268
0	0
0	275
0	56
0	27
0	2
0	0
203	17
3	17
1	9
0	0
0	0
0	10
0	23
0	32
1	32
1	35
0	37
0	37
1	0
0	37
0	0
0	0
0	0
0	0
1	987
3	1024
0	460
7	458
0	40
1	21
0	12
21	21
0	0
0	0
0	0
0	0
0	0
3	22
18	200
9	166
0	185
0	178
3	3
0	16
7	9
59	17
0	13
1	0
0	0
0	210
1	205
2	2
1	0
0	23
0	0
0	23
0	18
0	4
5	2
0	16
0	0
3	33
0	35
2	13
0	5
0	10
1	5
2	89
0	88
0	88
2	89
0	8
0	6
0	0
0	0
4	0
0	0
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	2
0	0
4	1321
944	1761
1	102
36	166
0	2
0	804
1234	189
3	4
19	41
2	141
0	102
0	17
1	16
0	0
0	0
0	0
0	0
0	0
3	179
0	0
0	3
0	176
0	0
0	0
0	601
0	601
1	116
0	12
1	20
0	12
0	29
0	5
0	0
0	0
0	0
0	4
0	0
0	8
0	8
0	8
0	10
0	10
0	8
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
175	153
0	3
3	102
0	124
0	145
0	92
0	48
0	112
0	63
0	67
0	63
0	13
0	0
0	0
0	0
2029	25
1	1
40	427
22	449
7	293
1	221
8	429
1	35
3	250
0	40
0	40
0	7
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	13
0	12
0	7
0	11
1	7
3	18
0	18
0	13
2	1
0	0
0	29
74	59
9	48
0	60
2	115
7	167
4	1
0	86
7	31
135	680
82	601
0	2
12	1
0	462
0	597
0	73
0	0
0	0
0	0
0	0
0	0
0	0
147	684
11	489
3	676
24	541
2	117
13	438
0	232
2	1
189	1105
9	1104
0	11
0	85
0	100
46	237
14	225
3	6
0	1
2	10
6	9
1	2
0	0
0	13
0	3
0	0
0	0
0	0
0	3
0	3
0	3
0	0
0	2
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
78	240
0	0
0	67
0	188
7	0
0	0
1	0
0	0
0	0
2	1
0	0
0	0
0	0
126	3389
9	2548
32	2091
2	2096
1	660
0	975
43	207
0	11
0	188
1	151
2	2
0	0
0	0
0	0
3	334
0	334
0	237
0	48
42	251
0	0
1209	521
4	240
1	7
2	34
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	238
0	247
0	0
0	49
2	193
0	177
0	183
0	202
0	180
0	5
0	0
0	0
0	1
0	1
0	35
1	0
0	8
1	11
0	0
0	0
1	4
0	4
0	0
0	0
0	0
9	907
0	907
0	0
4	3
0	1
0	3
8	3
0	1
0	0
0	1
0	0
0	4
0	1
0	4
0	2
0	2
0	2
0	5
0	5
7	6
17	7
0	4
0	2
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
1	69
1	68
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
31	414
2	189
3	275
1	87
0	144
2	191
2	78
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	903
0	902
6	56
0	93
0	7
0	59
4	55
1	14
0	0
10	1
297	4
0	3
0	3
0	0
0	357
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
50	10
0	0
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
30	259
0	203
1	75
0	66
0	4
1	4
0	4
0	22
0	1
0	0
0	0
0	0
0	0
18	0
0	5
10	717
0	56
0	104
8	745
0	463
0	412
0	84
3	214
2	26
0	0
0	0
0	0
0	0
0	2
0	2
1	85
0	77
0	73
1	78
0	65
3	73
0	68
0	17
0	8
0	4
0	6
0	7
0	11
0	10
0	19
6	129
0	125
0	97
0	67
0	17
3	14
0	1
1	301
2	1
6	302
1	1
3	3
19	332
3	332
0	15
0	7
1	44
0	52
0	0
0	0
1	0
0	0
0	0
0	0
0	3
0	1
0	3
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	13
219	71
0	1
0	0
0	5
0	10
0	41
0	0
24	6
1	0
0	6
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	243
1	223
1	17
0	17
0	164
3	6
8	116
0	40
0	12
0	0
0	309
0	0
0	0
0	0
3529	664
53	621
0	33
0	80
0	108
0	80
0	150
11	202
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	6
0	0
0	0
0	0
0	0
0	0
39	21
0	18
0	3
1	3
15	0
0	0
0	0
0	0
0	0
0	50
0	0
0	0
0	0
0	0
0	34
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
2	2
0	0
0	0
0	0
0	0
0	0
0	0
208	5
0	0
0	0
6	199
0	194
0	311
18	307
0	301
4	117
0	78
17	78
0	5
1	29
0	0
9	0
0	0
0	0
0	0
0	0
0	0
104	3458
0	3310
0	3292
4	3295
0	82
0	165
3	16
0	328
0	416
0	0
118	471
0	38
0	298
0	0
0	21
0	0
0	0
0	0
0	0
0	1
0	7
0	7
0	1
0	0
0	533
0	2
17	0
0	863
0	1152
0	794
8	1105
5	116
0	792
0	6
0	137
0	1010
0	23
0	540
0	165
0	0
30	31
0	30
0	4
0	0
0	0
0	1
1	81
2	64
1	63
0	5
0	6
0	4
0	3
0	1
2	1
0	3
0	1
0	0
0	0
19	1994
120	2053
0	528
0	99
0	81
0	0
0	0
0	0
0	0
0	263
0	20
0	20
0	9
1	7
0	7
3	19
0	7
2	1
0	0
28	247
0	218
2	59
1	105
0	8
0	85
0	0
0	0
187	76
0	58
5	26
0	13
0	14
0	9
4	0
1	1102
0	330
431	1108
0	2
0	149
4	55
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
57	104
1	102
0	19
1	14
0	5
0	6
0	0
1	0
0	0
2	68
557	129
2	394
0	446
0	380
17	266
0	58
16	110
1	330
0	329
1	149
0	719
0	0
0	0
12	848
21	224
0	234
0	83
0	0
0	60
0	0
0	0
0	0
0	0
0	0
0	0
198	35
5	5
0	25
0	0
0	57
0	57
0	0
0	1
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
278	23
0	6
0	13
0	0
343	33
0	31
1	0
0	2
2	0
0	0
0	96
0	145
0	145
3	11
0	37
0	19
0	3
0	0
1	0
0	8
0	2
0	5
0	8
0	4
0	2
0	0
0	0
0	0
0	0
0	0
1212	1315
0	799
25	111
134	562
8	45
0	107
1	97
0	52
13	0
1	216
526	224
0	0
6	3
21	0
5298	2940
23	1594
0	934
1279	1117
16	584
0	0
0	4
1	313
6	525
7	462
0	129
1	179
0	89
0	13
2	0
0	1
6	4
0	4
0	4
0	1
0	3
0	0
0	0
0	0
70	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
14	0
0	0
0	0
0	88
0	0
0	0
0	0
0	0
0	0
0	0
0	50
0	0
0	0
1	12
0	12
0	10
0	0
0	0
0	1
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
598	9
0	1
0	1
4	178
3	166
0	182
0	77
0	107
0	43
1	14
0	11
1	22
0	21
265	80
7	77
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	11
0	0
0	0
0	11
0	3
0	14
3	11
0	0
0	0
0	0
0	11
0	0
0	0
2	63
1	84
5	80
0	44
0	6
1	13
0	4
2	19
5	1
0	16
8	13
4	0
0	0
1353	503
144	487
6	107
6788	1600
54	403
18	897
0	543
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
9	0
1622	1590
0	503
0	1216
0	1084
16	1219
2	109
14	161
79	448
26	899
2	879
0	695
13	64
3	217
0	67
33	625
2	60
0	92
0	142
0	154
5	128
0	23
4	78
2	37
12	39
0	33
5	0
14	251
0	166
0	44
0	39
0	221
0	33
2	0
0	28
32	48
0	48
0	1
0	0
0	0
0	0
0	0
0	0
0	0
235	171
0	158
0	119
0	72
0	1
2	0
1	0
1	0
0	0
1020	10
0	0
0	0
0	157
0	0
0	0
0	0
0	0
0	0
0	0
7	23
1	23
0	0
0	0
2	38
1	361
0	78
3	0
5	6
2	36
0	314
1227	647
88	198
28	28
0	684
46	4
0	84
0	0
33	483
4	425
6	479
0	421
2	0
0	0
334	166
0	142
1	40
0	0
1	12
0	12
0	60
11	84
8	194
5	514
0	597
1	653
0	38
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	51
2	51
0	42
0	19
0	8
1	9
0	3
0	7
0	7
1	11
0	11
2	77
0	11
0	8
0	9
0	9
0	2
0	1
1	0
0	0
0	0
244	1252
1	1175
11	494
0	37
1	2
0	1
1	1
0	2
0	2
0	0
0	1
2	0
0	0
385	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	68
511	322
0	154
0	136
0	0
5	0
1	0
0	23
1	237
0	10
0	21
0	12
58	270
0	9
0	30
0	20
1	87
0	48
0	68
0	39
0	32
0	59
0	0
0	0
0	0
0	0
7	0
617	8
0	4
0	0
0	0
0	0
153	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
28	234
0	229
9	230
6	2
0	0
0	54
0	50
0	11
3	26
0	0
1	0
4	0
53	29
0	23
0	28
0	22
1	0
0	5
0	4
356	118
5	2
1	5
0	0
0	56
0	59
0	81
0	0
0	9
0	0
0	0
0	72
0	197
1	165
0	0
0	44
0	7
0	33
0	22
0	3
0	1
0	7
0	2
0	10
0	3
0	3
0	8
1070	454
7	139
0	462
1	442
5	30
10	3
9	0
0	107
0	23
0	0
0	1
8	0
0	0
0	0
0	0
0	0
1	3850
0	0
0	0
9	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
1	1
0	1
0	27
0	0
0	5
22	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	177
0	2
1	12
0	52
0	165
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	0
19	169
0	0
0	64
0	47
2	379
0	379
0	141
50	142
3	378
0	378
0	0
1	0
0	2
0	2
0	31
2	326
1	324
0	326
0	22
1	0
0	0
0	0
0	0
0	0
0	1
0	0
3	1
0	0
0	0
0	0
43	0
2	97
7	2181
0	384
0	55
32	2085
0	230
3	4
29	816
2	735
1	85
2	136
0	48
2	11
0	0
468	3116
0	759
0	1948
1	116
0	2276
0	1893
10	436
0	358
13	310
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	89
3	85
0	219
1	64
0	7
1	89
0	198
0	18
0	212
0	0
0	16
3	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
35	315
1	153
0	316
0	43
0	18
0	10
0	0
0	0
0	0
0	0
156	21
1	16
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	41
0	30
0	6
0	37
0	162
109	183
0	30
2	26
0	31
3	0
1	0
1	163
8	158
0	11
0	19
0	0
0	0
6	21
0	14
3	21
0	0
0	0
0	89
0	27
0	8
0	85
127	47
1	44
0	0
0	18
32	19
0	10
0	2
0	0
0	0
0	0
0	2885
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	154
0	0
0	0
0	0
0	0
1	0
0	0
722	10285
2	10262
0	1821
5	1794
1	929
0	372
0	4
0	25
0	68
1	35
0	2
0	25
266	239
5	20
1	37
0	2
0	237
1	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	11
0	14
0	0
0	0
0	14
0	14
0	0
0	0
0	0
0	0
0	0
0	14
0	14
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	7
33	517
3	512
1	517
0	149
16	151
5	205
0	89
4	40
4	40
3	0
4	0
3	0
0	0
3	0
6	0
5	1
0	0
5	0
3085	1098
0	1055
6	66
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	78
0	0
15	276
32	275
0	244
0	7
0	69
3	5
6	0
36704	572
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	47
0	47
0	5
0	0
0	1
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
5	2
0	2
0	2
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
262	218
0	0
0	4
0	214
0	23
0	22
26	32904
0	32072
0	33269
0	32978
0	34163
6	32130
2	34089
155	20544
34	826
0	4718
0	2376
14	854
27	6806
0	311
0	2698
8	2149
0	540
1	2
0	1
0	0
0	1
0	0
0	6
0	0
70	619
6	421
1	206
0	384
0	436
75	442
5	510
1	86
0	72
2	215
1	143
0	271
1	87
0	3
2	3
0	0
45	0
0	0
0	0
0	0
0	1
0	0
454	6
0	0
2	0
0	0
0	0
0	0
1	2083
0	863
40	3368
6	2228
7	1
0	1
462	6
0	0
1	1
1	14
0	38
0	125
0	145
0	216
0	264
2	245
3	175
0	22
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1764	1329
20	1297
0	9
2	0
0	2
0	2
0	2
0	2
0	2
0	2
0	1
0	1
0	1
0	1
0	1
1	0
0	0
745	2716
5	2705
24	1389
43	81
0	81
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	5
0	0
0	0
0	0
0	1814
0	1801
0	1819
0	636
0	861
0	784
0	805
1	818
0	25
1	53
0	54
2	14
0	31
0	33
0	24
0	27
0	12
0	5
5	17
1	0
0	14
0	6
0	0
3	17
1	17
0	25
13	25
0	0
0	1
0	1
0	0
0	0
0	0
457	1904
64	1898
0	1757
1	0
420	2181
36	1111
39	2176
0	222
4	451
5	15
0	0
99	162
1	1593
6	68
0	69
5	1659
0	71
56	1527
1	0
0	0
0	986
9	754
1	905
7	891
1	31
0	173
2	76
1	76
0	0
0	0
1	0
0	2
0	2
0	2
0	2
0	0
0	166
0	232
0	233
1	185
1	65
0	24
0	7
0	29
4	11
0	15
0	31
213	3396
12	3260
0	150
0	0
2	1
0	1
0	0
1	0
58	56
0	57
0	10
0	27
2	0
0	0
0	0
1	0
349	52
3	41
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	85
0	85
0	81
0	78
0	74
1	6
0	6
0	0
0	0
11	249
9	257
0	258
0	10
0	219
4	250
21	208
0	28
0	68
1	22
0	0
0	14
0	12
0	0
0	14
0	10
0	10
0	1
0	9
0	3
0	1
0	9
0	6
17	449
0	6
0	2
0	3
0	134
0	14
0	3
3	1
0	329
0	139
0	7
5750	2511
278	817
25	1629
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
14	4
1	4
0	0
64	1
2	0
0	0
20	1257
25	1096
8	737
5	1254
1	22
2	1
4	235
1	92
11	0
6	3192
0	3501
102	3057
0	129
2	3183
23	33
1	1
0	0
0	237
2	336
28	425
0	424
1	69
0	14
0	165
1	165
0	252
175	998
3	925
0	47
9	569
0	162
2	177
4	1472
0	1163
21	1091
10	1076
1	1117
21	1212
0	1174
0	136
4	117
2	54
0	4
39	29
3	67
22	299
0	304
6	304
1	300
0	90
4	33
0	0
6	57
1	13
0	52
0	31
0	33
1	37
0	8
0	9
2	0
0	3
7	3
0	0
64	1164
4	154
1	357
4	1011
24	160
4	806
0	461
3	494
0	233
0	193
0	75
2	1
1	56
0	225
6	100
24	176
12	2394
0	2169
0	1607
10	906
35	475
2	177
0	142
0	101
0	0
0	0
0	0
0	0
252	855
0	296
0	420
4	840
0	898
0	376
0	724
0	80
1	21
0	0
7	3
0	48
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	732
0	732
14	691
0	717
11	700
0	214
11	308
1	186
5	348
3	223
0	40
0	10
0	31
4	9
73	18
0	1
0	18
0	0
0	0
0	0
0	0
0	15
0	1
0	13
0	0
0	0
0	0
0	0
0	0
0	3
0	15
0	5
0	6
0	7
0	6
0	0
0	0
20	471
1	483
5	46
0	125
0	167
2	171
0	110
2	167
6	14
0	133
0	61
4	125
6	38
0	0
0	0
0	0
1	41
0	41
0	41
0	37
0	0
0	0
0	6
0	0
0	0
1	6
0	0
0	0
0	0
0	0
0	6
0	6
0	1
0	1
0	3
0	0
0	3
0	0
2	0
0	0
5	154
1	154
2	143
0	7
0	11
3	101
2	7
0	7
1	1
0	0
0	13
0	0
0	0
0	12
0	0
0	0
0	14
0	0
0	1
0	1
0	4
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	624
0	652
8	555
0	254
4	28
0	73
0	41
0	0
4	0
0	3
0	3
0	20
0	22
0	35
3	4
0	35
2	0
0	0
0	0
52	1371
0	1202
25	1368
0	122
0	103
0	294
0	112
116	114
0	112
0	9
0	0
1	2
0	2
0	0
0	6
0	3
0	3
0	0
0	0
17	8
0	8
0	5
0	0
477	194
0	164
0	51
0	0
0	58
0	51
0	24
0	17
1	0
268	120
0	114
38	42
0	18
0	17
0	16
0	0
0	0
0	22
0	0
0	0
0	0
